[INFO] [1772120681.123338521] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.133257675] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.143212079] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.153261369] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.163233878] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.173193802] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.183358945] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.193288431] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.203213225] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.213300179] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.223480596] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.233235997] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.243248840] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.253311791] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.263270607] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.273333127] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.283329514] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.293261735] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.303284574] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.313296210] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.323294066] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.333290435] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.343330076] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.353301588] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.363263134] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.373279733] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.383271507] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.393267051] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.403285171] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.413284228] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.423256992] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.433254502] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.443265394] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.453255817] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.463324079] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.473302327] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.483247315] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.493266678] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.503283560] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.513294785] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.523290605] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.533283044] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.543311521] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.553264051] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.563283534] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.573260187] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.583254261] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.593266285] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.603316799] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.613272369] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.623279401] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.633272579] [traj_ctrl]: Trajectory queue is empty, doing nothing.
